Movie Title,Related Movie Title,Wikipedia URL,YouTube URL,Description
La Dolce Vita,Brittany Runs a Marathon,https://en.wikipedia.org/wiki/Brittany_Runs_a_Marathon,https://www.youtube.com/watch?v=Y2dWyp_JB7M,"Hilarious, outgoing and always up for a good time, New Yorker Brittany Forgleris everybody's best friend -- except maybe her own. At 27, her hard-partying ways, chronic underemployment and toxic relationships are catching up with her, but when she stops by a new doctor's office to try to score some Adderall, she gets slapped with a prescription she never wanted: Get healthy. Too broke for a gym and too proud to ask for help, Brit is at a loss, until her seemingly together neighbor Catherine pushes her to lace up her Converse sneakers and run one sweaty block. The next day, she runs two. And soon, after finishing her first mile, she sets an almost unthinkable goal: running in the New York City Marathon."
La Dolce Vita,The Farewell,https://en.wikipedia.org/wiki/The_Farewell_(2019_film),https://www.youtube.com/watch?v=RofpAjqwMa8,A headstrong Chinese-American woman returns to China when her beloved grandmother is diagnosed with terminal cancer. Billi struggles with her family's decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.
La Dolce Vita,Pieces of a Woman,https://en.wikipedia.org/wiki/Pieces_of_a_Woman,https://www.youtube.com/watch?v=1zLKbMAZNGI,"Martha and Sean are a Boston couple on the verge of parenthood whose lives change irrevocably when a home birth ends in unimaginable tragedy. Thus begins a yearlong odyssey for Martha, who must navigate her grief while working through fractious relationships with her husband and her domineering mother, along with the publicly vilified midwife, whom she must face in court. A deeply personal, searing, and ultimately transcendent story of a woman learning to live alongside her loss."
La Dolce Vita,Hala,https://en.wikipedia.org/wiki/Hala_(film),https://www.youtube.com/watch?v=QBAkWPB_PVw,"Hala, a Pakistani-American teenager girl in her final year of high school is cautious with her words, but avidly curious with her eyes and ears. Floating in a limbo between two cultures, she's gently pulling back from her Muslim faith and tentatively testing her crush on Jesse, a tousled blond classmate with a sensitive soul. She's a fascinating paradox, at once subdued and adventurous: One moment, she's meekly enduring the affectionate nagging of her anxious mother Eram; the next, she's racing through their Chicago suburb on her skateboard."
La Dolce Vita,Blue Bayou,https://en.wikipedia.org/wiki/Blue_Bayou_(film),https://www.youtube.com/watch?v=Jh59H_d19Kg,"As a Korean-American man raised in the Louisiana bayou works hard to make a life for his family, he must confront the ghosts of his past as he discovers that he could be deported from the only country he has ever called home."
La Dolce Vita,The Assistant,https://en.wikipedia.org/wiki/The_Assistant_(2019_film),https://www.youtube.com/watch?v=6cLf0i-kYio,"Follows one day in the life of Jane (Julia Garner), a recent college graduate and aspiring film producer, who has recently landed her dream job as a junior assistant to a powerful entertainment mogul. Her day is much like any other assistant's - making coffee, changing the paper in the copy machine, ordering lunch, arranging travel, taking phone messages, onboarding a new hire. But as Jane follows her daily routine, she, and we, grow increasingly aware of the abuse that insidiously colors every aspect of her work day, an accumulation of degradations against which Jane decides to take a stand, only to discover the true depth of the system into which she has entered."
La Dolce Vita,Saint Frances,https://en.wikipedia.org/wiki/Saint_Frances_(film),https://www.youtube.com/watch?v=KqKfxEGuxtE,"Thirty-four-year-old aimless server Bridget hasn't yet achieved her goal of becoming a respected writer. When casual relations with a younger 'nice guy' leads to an unexpected confrontation with potential motherhood, she manifests a job nannying a pint-sized spirit guide disguised as an obstinate six-year-old."
La Dolce Vita,CODA,https://en.wikipedia.org/wiki/Coda_(2021_film),https://www.youtube.com/watch?v=0pmfrE1YL4I,"Gloucester, Massachusetts. As a Child of Deaf Adults and the only hearing person in her family, high school senior Ruby Rossi always has a lot on her plate. Indeed, trying to juggle back-breaking work on her father's fishing boat, schoolwork, social life, and the family's expectations can be too much for a teenager. But do her parents know Ruby loves to sing? When Ruby signs up for the school choir, singing becomes a passion, and suddenly, the talented young girl finds herself at a crossroads: should Ruby spread her wings and follow her dreams, or should she keep fighting everyday battles as a member of the proud Rossi clan?"
La Dolce Vita,Dune: Part One,https://en.wikipedia.org/wiki/Dune_(2021_film),https://www.youtube.com/watch?v=8g18jFHCLXk,"A mythic and emotionally charged hero's journey, ""Dune"" tells the story of Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, who must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
La Dolce Vita,On the Rocks,https://en.wikipedia.org/wiki/On_the_Rocks_(film),https://www.youtube.com/watch?v=sEdDyQLo9Fk,"All it took was one long, passionate, late-night kiss on the lips to make novelist and mother-of-two Laura suspicious of her career-driven, high-reaching husband, Dean. Now, as the uncomfortable feelings of doubt and mistrust start creeping up on her, fanned by the horrible idea that the love of her life may be cheating on her, Laura reluctantly enlists the help of the impeccably dressed, semi-retired art dealer, Felix: her suave, mischievous, and effortlessly charming philanderer father. But, even though it is sometimes exhausting, we all want to be loved, and amid a persistent writer's block, Felix's innocent flirts with random women, Martini-fuelled lunches, and high-speed car chases in Manhattan's neon-lit streets, Laura needs to know. Is her life falling apart?"
Seven Samurai,Yojimbo,http://en.wikipedia.org/wiki/Yojimbo_(film),https://www.youtube.com/watch?v=y_1iT_GmHTE,"Sanjuro, a wandering samurai enters a rural town in nineteenth century Japan. After learning from the innkeeper that the town is divided between two gangsters, he plays one side off against the other. His efforts are complicated by the arrival of the wily Unosuke, the son of one of the gangsters, who owns a revolver. Unosuke has Sanjuro beaten after he reunites an abducted woman with her husband and son, then massacres his father's opponents. During the slaughter, the samurai escapes with the help of the innkeeper; but while recuperating at a nearby temple, he learns of innkeeper's abduction by Unosuke, and returns to the town to confront him."
Seven Samurai,Ikiru,https://en.wikipedia.org/wiki/Ikiru,https://www.youtube.com/watch?v=2VeLN3IDjzQ,"Kanji Watanabe is a civil servant. He has worked in the same department for 30 years. His life is pretty boring and monotonous, though he once used to have passion and drive. Then one day he discovers that he has stomach cancer and has less than a year to live. After the initial depression he sets about living for the first time in over 20 years. Then he realises that his limited time left is not just for living life to the full but to leave something meaningful behind..."
Seven Samurai,Ran,http://en.wikipedia.org/wiki/Ran_(film),https://www.youtube.com/watch?v=YwP_kXyd-Rw,"Japanese warlord Hidetori Ichimonji decides the time has come to retire and divide his fiefdom among his three sons. His eldest and middle sons - Taro and Jiro - agree with his decision and promise to support him for his remaining days. The youngest son Saburo disagrees with all of them arguing that there is little likelihood the three brothers will remain united. Insulted by his son's brashness, the warlord banishes Saburo. As the warlord begins his retirement, he quickly realizes that his two eldest sons selfish and have no intention of keeping their promises. It leads to war and only banished Saburo can possibly save him."
Seven Samurai,Sanjuro,https://en.wikipedia.org/wiki/Sanjuro,https://www.youtube.com/watch?v=Uq_rSsbhQnE,"A wandering samurai, Sanjuro, is drawn into local politics. The Superintendent of a clan is plotting to take over the clan by implicating the Chamberlain in corrupt activities (activities the Superintendent is actually responsible for). Part of the plan involves killing off the Chamberlain's staff and, in protecting them, Sanjuro sides with them. The supporters are massively outnumbered so it will require all of Sanjuro's cunning and swordcraft to ensure the Superintendent does not succeed in his evil plan."
Seven Samurai,Throne of Blood,https://en.wikipedia.org/wiki/Talk%3AThrone_of_Blood,https://www.youtube.com/watch?v=LY7ETIO1KB8,"After securing a major victory on the battlefield, Taketoti Washizu and one of his commanders, Yoshiaki Miki, find themselves lost in the maze-like Spider's Web forest. They come across a spirit-like seer who tells them of their future: both have been promoted because of their victory that day; Washizu will someday be the Great Lord of the Spider's Web castle while Miki's son will someday rule as Great Lord as well. When they arrive at the castle, they learn that the first part of the prophecy is correct. Washizu has no desire to become Great Lord but his ambitious wife urges him to reconsider. When the current Great Lord makes a surprise visit to his garrison outpost, Washizu is again promoted to commander of his vanguard but his wife reminds him of the danger that comes with the position. As pressure mounts, Wahizu takes action leading to its inevitable conclusion."
Seven Samurai,The Hidden Fortress,https://en.wikipedia.org/wiki/The_Hidden_Fortress,https://www.youtube.com/watch?v=R-UCPiWJizg,"The story follows two greedy peasants in feudal Japan, Tahei and Matashichi, who are returning home from a failed attempt to profit from a war between neighboring clans. En Route they encounter the remnants of the defeated tribe that consists, most notably, of a famous General and a Princess who are hiding out in a fortress in the mountains. General Rokurota Makabe and Princess Yuki need to escape into allied territory with their large supply of gold so that they can rebuild their shattered clan. To do this the Peasants are tricked into helping them, with the promise that they will receive a large share of the gold when the destination is reached. Along the way, the General's prowess is put to the test as he must guide the 4, and later 5 with the inclusion of a freed slave, through close encounters with the pursuing enemy, and out of difficult situations the bumbling peasants manage to get them into."
Seven Samurai,Rashomon,https://en.wikipedia.org/wiki/Rashomon,https://www.youtube.com/watch?v=Zqoyl2p8_lw,"A priest, a woodcutter and another man are taking refuge from a rainstorm in the shell of a former gatehouse called Rashômon. The priest and the woodcutter are recounting the story of a murdered samurai whose body the woodcutter discovered three days earlier in a forest grove. Both were summoned to testify at the murder trial, the priest who ran into the samurai and his wife traveling through the forest just before the murder occurred. Three other people who testified at the trial are supposedly the only direct witnesses: a notorious bandit named Tajômaru, who allegedly murdered the samurai and raped his wife; the white veil cloaked wife of the samurai; and the samurai himself who testifies through the use of a medium. The three tell a similarly structured story - that Tajômaru kidnapped and bound the samurai so that he could rape the wife - but which ultimately contradict each other, the motivations and the actual killing being what differ. The woodcutter reveals at Rashômon that he knows more than he let on at the trial, thus bringing into question his own actions. But another discovery at Rashômon and the resulting actions from the discovery bring back into focus the woodcutter's own humanity or lack thereof."
Seven Samurai,I Live in Fear,https://en.wikipedia.org/wiki/I_Live_in_Fear,https://www.youtube.com/watch?v=2sw3WHnFDRI,"Kiichi Nakajima, an elderly foundry owner, is so frightened and obsessed with the idea of nuclear extermination that his family decides to have him ruled incompetent. Nakajima's fervent wish is for his family to join him in escaping from Japan to the relative safety of South America. Harada, a civil volunteer in the case, sympathizes with Nakajima's conviction, but the old man's irrational behaviour prevents the court from taking his fears seriously."
Seven Samurai,Harakiri,http://en.wikipedia.org/wiki/Harakiri_(1962_film),https://www.youtube.com/watch?v=gfABwM-Ppng,"Peace in 17th-century Japan causes the Shogunate's breakup of warrior clans, throwing thousands of samurai out of work and into poverty. An honorable end to such fate under the samurai code is ritual suicide, or hara-kiri (self-inflicted disembowelment). An elder warrior, Hanshiro Tsugumo (Tatsuya Nakadai) seeks admittance to the house of a feudal lord to commit the act. There, he learns of the fate of his son-in-law, a young samurai who sought work at the house but was instead barbarically forced to commit traditional hara-kiri in an excruciating manner with a dull bamboo blade. In flashbacks the samurai tells the tragic story of his son-in-law, and how he was forced to sell his real sword to support his sick wife and child. Tsugumo thus sets in motion a tense showdown of revenge against the house."
Seven Samurai,Red Beard,https://en.wikipedia.org/wiki/Red_Beard,https://www.youtube.com/watch?v=1x3E5ZExV5w,"It's the early nineteenth century, and young Dr. Noboru Yasumoto has been summoned for a reason unknown to him to rural Koishikawa Medical Clinic from Nagasaki, where he has been stationed for three years completing his internship. The clinic, headed by the outwardly stern Dr. Kyojô Niide - nicknamed ""Red Beard"" for that attribute - under his very strict guidelines, treats the poor and disadvantaged of the region. Much to his surprise and dismay, Yasumoto is told he is to start work there immediately, staff, including doctors, living on site. As he was expecting a position as a physician for a shogunate in his privilege, Yasumoto shows his displeasure at this fate at every turn. He believes this fate was either orchestrated directly by Red Beard in solely wanting access to his detailed professional notes - Yasumoto believing he a much better doctor than his new, more experienced superior - or by the father of a female acquaintance in an effort to get rid of him. Yasumoto may get a different perspective of life as a doctor at the clinic in getting to view Red Beard's methods first hand, as he gets to know the stories of some of the in-patients at the clinic, and as he is assigned his first patient, Otoyo, a twelve year old orphaned girl who was raised in an abusive brothel environment in an effort to seal her supposed future."
Seven Samurai,High and Low,https://en.wikipedia.org/wiki/High_and_Low_(1963_film),https://www.youtube.com/watch?v=LV3z2Ytxu90,"A wealthy businessman is told his son has been kidnapped and he will have to pay a very large sum for him to be returned safely. It is then discovered that his son is safe at home: the kidnapper took his chauffeur's son by accident. The kidnapper says this makes no difference: pay up or the child dies. This leaves him with a moral dilemma, as he really needs the money to conclude a very important business deal."
Seven Samurai,The Lower Depths,https://en.wikipedia.org/wiki/The_Lower_Depths_(1957_film),https://www.youtube.com/watch?v=8-HPKJ9cGLQ,"In medieval Japan, aging Rokubei, his younger wife of four years Osugi and her uncle run a tenement complex at the bottom of a cliff, the complex which from the naked eye at the top of the cliff looks like nothing more than a rubbish heap. The tenants are a group of down-and-outers with some who operate on the far side of the law. Nonetheless, the tenants are close knit community in wallowing in their collective misery, those who care who know their lives will never get better as long as they stay there. The landlords have no compassion for the tenants, they mockingly only stating that the tenants will be given a favorable standing in a future life for any good deeds done around the tenement. The recent arrival of Kahei, a mysterious elderly man, affectionately referred to as Grandpa, who spins tales of the unknown, provides at least hope that there is a better life out there somewhere. Sutekichi, a thief who arguably is the leader among the tenants, and Osugi are carrying on an affair behind Rokubei's back. Although he has previously professed his love for her, the words were more an empty platitude. He begins to have feelings for Osugi's younger sister, Okaya, who works for her sister cleaning up the tenement under her watchful eye. Okaya does not know if she can trust the words of anyone who lives in the complex, while Osugi, who knows of Sutekichi feelings for Okaya, begins to have feelings of jealousy. Osugi and Sutekichi work toward their own goals at the expense of others within the complex."
Seven Samurai,Kagemusha: The Shadow Warrior,http://en.wikipedia.org/wiki/Kagemusha,https://www.youtube.com/watch?v=Fvn3giWYZTg,"When a powerful warlord in medieval Japan dies, a poor thief recruited to impersonate him finds difficulty living up to his role and clashes with the spirit of the warlord during turbulent times in the kingdom."
Seven Samurai,Dodes'ka-den,https://en.wikipedia.org/wiki/Dodes%27ka-den,https://www.youtube.com/watch?v=uUgAMxdGGOM,"Episodes from the lives of a group of Tokyo slum-dwellers: Rokkuchan, an intellectually disabled boy who brings meaning and routine to his life by driving an imaginary streetcar; children who support their parents by scrounging or by tedious and ill-paying endeavours; schemers who plot or dream of escaping the shackles of poverty."
Seven Samurai,The Sword of Doom,https://en.wikipedia.org/wiki/The_Sword_of_Doom,https://www.youtube.com/watch?v=FGhpT8PGslA,"Ryunosuke is a sociopathic samurai without compassion or scruples. When he is scheduled for an exhibition match at his fencing school, the wife of his opponent begs Ryunosuke to throw the match, offering her own virtue in trade. Ryunosuke accepts her offer, but kills her husband in the match. Over time, Ryunosuke is pursued by the brother of the man he killed. The brother trains with the master fencer Shimada. In the meantime, however, Ryunosuke earns the enmity of the band of assassins he runs with, and it becomes a question of who shall face him in final conflict."
Seven Samurai,Drunken Angel,https://en.wikipedia.org/wiki/Drunken_Angel,https://www.youtube.com/watch?v=gwqzBTTn-Uo,"After a battle with rival criminals, a small-time gangster is treated by an alcoholic doctor in post-war Japan. The doctor diagnoses the young gangster's tuberculosis, and convinces him to begin treatment for it. The two enjoy an uneasy friendship until the gangster's former boss is released from prison and seeks to take over his gang once again. The ailing young man loses his status as gang boss and becomes ostracised, and eventually confronts his former boss in a battle to the death."
Seven Samurai,The Quiet Duel,https://en.wikipedia.org/wiki/The_Quiet_Duel,https://www.youtube.com/watch?v=3gMQ2gKtS0A,"In 1944, in WWII, Dr. Kyoji Fujisaki cuts his finger with the scalpel during a surgery in a field hospital and is infected by spirochete from his patient Susumu Nakada. After the blood test, he realizes that he has contracted syphilis, but he does not have the necessary medicine to treat the disease. He advises Nakada to seek medical treatment for his disease. In 1946, after the war, he breaks off his six years engagement with his beloved fiancée Misao Matsumoto but he does not tell the truth but lets her go and find another man to get married. The hopeless apprentice, nurse Rui Minegishi, witnesses Kioji injecting Salvarsan to treat his syphilis, and first she misunderstands why the doctor is sick. Later, after discovering the truth about his disease, she changes her behavior and becomes the confident listener of the doctor's inner feelings. When Kyoji accidentally meets Nakada in the police station of his town and finds that his wife is pregnant, he warns the reckless man about the risk of his lack of responsibility to his wife and baby."
Seven Samurai,The Bad Sleep Well,https://en.wikipedia.org/wiki/The_Bad_Sleep_Well,https://www.youtube.com/watch?v=-_DPoSV-nxM,"It is a high-profile wedding: the daughter of Mr Iwabuchi, a wealthy businessman, is marrying Mr Nishi, a car salesman. However, Mr Iwabuchi and other senior members of his company are suspected of corporate malfeasance and the wedding becomes a bit of a farce, with the press swarming all over it. To add to the discord, the company officials are rather publicly reminded of an ignominious event which occurred a few years ago - a senior employee committed suicide by jumping from the 7th floor of their offices. Now other senior officials are committing suicide and it looks like it is related to that death of a few years ago."
Seven Samurai,Sanshiro Sugata,https://en.wikipedia.org/wiki/Sanshiro_Sugata,https://www.youtube.com/watch?v=YkhlR14327c,"Sanshiro, a strong stubborn youth, comes to the city to apprentice at a jujitsu school. His first night, he sees Yano in action, a master of judo, a more spiritual art, and he begs to be Yano's student. As the youth learns technique, he must also learn ""satori,"" the calm acceptance of Nature's law. If he can balance strength and control, then judo may become the training regimen for the city's police, Sanshiro can gain respect from an old teacher in a jujitsu school, and he can win the hand of Sayo, that teacher's daughter, who is also sought by jujitsu's finest master, the implacable Higaki, who vows to kill Sanshiro in a midnight fight on a windswept mountainside."
Seven Samurai,Scandal,https://en.wikipedia.org/wiki/Scandal_(1950_film),https://www.youtube.com/watch?v=-yy-I8rCs-o,"Famous singer Miyako Saijo, who is publicity shy, and motorbiking artist Ichirô Aoye, who has minor celebrity, meet by chance in Kappazawa while Ichirô is on a painting expedition, and Miyako is on a retreat. As she has missed her bus to Kaminoyu and as Ichirô is heading there anyway, he offers her a ride to the resort where both of them are staying and which is largely empty as it is the off season. As he visits her in her room solely as a measure of friendship and camaraderie, they are unaware that a paparazzo working for scandal sheet Amour has taken a photograph of the two of them together on her balcony. Hori, Amour's publisher, decides to print the photograph along with an accompanying salacious story on what could have happened based on the photograph, but which is a total fabrication. Hori has done such before with other celebrities, never having been sued as he believes his subjects either like the publicity or are too busy or scared to take action. A libel suit he feels will only increase circulation. He is nonetheless surprised when Ichirô does sue, Ichirô's action regardless of what Miyako decides. Ichirô decides to hire as his lawyer Otokichi Hiruta, despite Hiruta coming across as an ambulance chaser and shyster. Ichirô makes this hiring decision after meeting Hiruta's bedridden daughter, Miyako, who suffers from tuberculosis and whose inherent goodness Ichirô believes cannot have come out of anywhere but her parents. The resulting case not only becomes about Ichirô and Miyako's rights and their belief that justice will and should prevail, but also about Hiruta whose person and soul will have to face the consequences of his own actions."
In the Mood for Love,Roma,https://en.wikipedia.org/wiki/Roma_(2018_film),https://www.youtube.com/watch?v=6BS27ngZtxg,"Cleo is one of two domestic workers who help Antonio and Sofía take care of their four children in 1970s Mexico City. Complications soon arise when Antonio suddenly runs away with his mistress and Cleo finds out that she's pregnant. When Sofía decides to take the kids on vacation, she invites Cleo for a much-needed getaway to clear her mind and bond with the family."
In the Mood for Love,Phantom Thread,https://en.wikipedia.org/wiki/Phantom_Thread,https://www.youtube.com/watch?v=xNsiQMeSvMk,"Set in the glamour of 1950s post-war London, renowned dressmaker Reynolds Woodcock (Daniel Day-Lewis) and his sister Cyril (Lesley Manville) are at the center of British fashion, dressing royalty, movie stars, heiresses, socialites, debutants, and dames with the distinct style of The House of Woodcock. Women come and go through Woodcock's life, providing the confirmed bachelor with inspiration and companionship, until he comes across a young, strong-willed woman, Alma (Vicky Krieps), who soon becomes a fixture in his life as his muse and lover. Once controlled and planned, he finds his carefully tailored life disrupted by love."
In the Mood for Love,Nomadland,https://en.wikipedia.org/wiki/Nomadland_(film),https://www.youtube.com/watch?v=6sxCFZ8_d84,"Following the economic collapse of a company town in rural Nevada, Fern (Frances McDormand) packs her van and sets off on the road exploring a life outside of conventional society as a modern-day nomad. The third feature film from director Chloé Zhao, NOMADLAND features real nomads Linda May, Swankie and Bob Wells as Fern's mentors and comrades in her exploration through the vast landscape of the American West."
In the Mood for Love,"Paris, Texas","http://en.wikipedia.org/wiki/Paris,_Texas_(film)",https://www.youtube.com/watch?v=9e590FeeGCM,"A man wanders out of the desert after a four year absence. His brother finds him, and together they return to L.A. to reunite the man with his young son. Soon after, he and the boy set out to locate the mother of the child, who left shortly after the man disappeared."
In the Mood for Love,The Favourite,https://en.wikipedia.org/wiki/The_Favourite_(film),https://www.youtube.com/watch?v=SYb-wkehT1g,"Early 18th century. England is at war with the French. Nevertheless, duck racing and pineapple eating are thriving. A frail Queen Anne (Olivia Colman) occupies the throne and her close friend Lady Sarah (Rachel Weisz) governs the country in her stead while tending to Anne's ill health and mercurial temper. When a new servant Abigail (Emma Stone) arrives, her charm endears her to Sarah. Sarah takes Abigail under her wing and Abigail sees a chance at a return to her aristocratic roots. As the politics of war become quite time consuming for Sarah, Abigail steps into the breach to fill in as the Queen's companion. Their burgeoning friendship gives her a chance to fulfill her ambitions and she will not let woman, man, politics or rabbit stand in her way."
In the Mood for Love,There Will Be Blood,http://en.wikipedia.org/wiki/There_Will_Be_Blood,https://www.youtube.com/watch?v=FeSLPELpMeM,"The intersecting life stories of Daniel Plainview and Eli Sunday in early twentieth century California is presented. Miner turn oilman Daniel Plainview is a driven man who will do whatever it takes to achieve his goals. He works hard but he also takes advantage of those around him at their expense if need be. His business partner is his son H.W., who in reality he ""acquired"" when H.W.'s biological single father, who worked on one of Daniel's rigs, got killed in a workplace accident. Daniel is deeply protective of H.W. if only for what H.W. brings to the partnership. Eli Sunday is one in a pair of twins, whose family farm Daniel purchases for the major oil deposit located on it. Eli, the local preacher and a self-proclaimed faith healer, wants the money from the sale of the property to finance his own church. The lives of the two competitive men often clash as Daniel pumps oil off the property and tries to acquire all the surrounding land at bargain prices to be able to build a pipeline to the coast, and as Eli tries to build his own religious empire."
In the Mood for Love,Fanny and Alexander,https://en.wikipedia.org/wiki/Fanny_and_Alexander,https://www.youtube.com/watch?v=tDlA_QZmqkM,"It's the early twentieth century Sweden. Adolescent siblings Alexander and Fanny Ekdahl lead a relatively joyous and exuberant life with their well-off extended paternal family, led by the family matriarch, their grandmother, Helena Ekdahl. The openness of the family culture is exemplified by Helena's now deceased husband ending up becoming best friends with one of her lovers, a Jewish puppet maker named Isak Jacobi, and their Uncle Gustav Adolf's open liaison with one of the family maids, Maj, who everyone in the family adores, even Gustav Adolf's wife, Alma. Between the siblings, Alexander in particular has inherited the family's love of storytelling, his parents and his grandmother who are actors and who manage their own theater. Things change for Alexander and Fanny when their father, Oscar, dies shortly after Christmas 1907. Although she truly does believe she loves him, the children's mother, Emilie, decides to marry Bishop Edvard Vergérus, who she first met as the officiate at Oscar's funeral. She also wants a father figure for the children. Going into the marriage, Emilie has inclinations that it will be a much different life than she had with the Ekdahls, but is not prepared for the harsh, austere and strict life Edvard rules with an iron fist. Emilie, Alexander and Fanny end up being prisoners in the bishop's stark and humorless house. As Alexander butts head with his stepfather and tries to learn how to keep to his own principles while obeying Edvard, Emilie tries to figure out a way to regain her and her children's own destiny, as Edvard will not consent to divorce, and her ""desertion"" in the eyes of the law means that Alexander and Fanny would become his wards."
In the Mood for Love,Green Book,https://en.wikipedia.org/wiki/Green_Book_(film),https://www.youtube.com/watch?v=QkZxoko_HC0,"In 1962, Tony ""Tony Lip"" Vallelonga, a tough bouncer, is looking for work when his nightclub is closed for renovations. The most promising offer turns out to be the driver for the African-American classical pianist Don Shirley for a concert tour into the Deep South states. Although hardly enthused at working for a black man, Tony accepts the job and they begin their trek armed with The Negro Motorist Green Book, a travel guide for safe travel through America's racial segregation. Together, the snobbishly erudite pianist and the crudely practical bouncer can barely get along with their clashing attitudes to life and ideals. However, as the disparate pair witness and endure America's appalling injustices on the road, they find a newfound respect for each other's talents and start to face them together. In doing so, they would nurture a friendship and understanding that would change both their lives."
In the Mood for Love,The Square,https://en.wikipedia.org/wiki/The_Square_(2017_film),https://www.youtube.com/watch?v=EUzRjRv0Ib0,"Christian is the respected curator of a contemporary art museum, a divorced but devoted father of two who drives an electric car and supports good causes. His next show is ""The Square"", an installation which invites passersby to altruism, reminding them of their role as responsible fellow human beings. But sometimes, it is difficult to live up to your own ideals: Christian's foolish response to the theft of his phone drags him into shameful situations. Meanwhile, the museum's PR agency has created an unexpected campaign for ""The Square"". The response is overblown and sends Christian, as well as the museum, into an existential crisis."
In the Mood for Love,Lady Bird,https://en.wikipedia.org/wiki/Lady_Bird_(film),https://www.youtube.com/watch?v=cNi_HC839Wo,"Christine ""Lady Bird"" McPherson (Saoirse Ronan) is a high school senior from the ""wrong side of the tracks"". She longs for adventure, sophistication, and opportunity, but finds none of that in her Sacramento Catholic high school. This movie follows the title character's senior year in high school, including her first romance, her participation in the school play, and most importantly, her applying for college."
In the Mood for Love,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles","https://en.wikipedia.org/wiki/Jeanne_Dielman,_23_quai_du_Commerce,_1080_Bruxelles",https://www.youtube.com/watch?v=gXG4PG55q_Y,"Jeanne Dielman, a lonely young widow, lives with her son Sylvain following an immutable order: while the boy is in school, she cares for their apartment, does chores, and receives clients in the afternoon."
In the Mood for Love,And Your Mother Too,http://en.wikipedia.org/wiki/Y_tu_mam%C3%A1_tambi%C3%A9n,https://www.youtube.com/watch?v=UW1LQbtRuAM,"In Mexico City, late teen friends Tenoch Iturbide and Julio Zapata are feeling restless as their respective girlfriends are traveling together through Europe before they all begin the next phase of their lives at college. At a lavish family wedding, Tenoch and Julio meet Luisa Cortés, the twenty-something wife of Tenoch's cousin Jano, the two who have just moved to Mexico from Spain. Tenoch and Julio try to impress the beautiful Luisa by telling her that they will be taking a trip to the most beautiful secluded beach in Mexico called la Boca del Cielo (translated to Heaven's Mouth), the trip and the beach which in reality don't exist. When Luisa learns of Jano's latest marital indiscretion straight from the horse's mouth, she takes Tenoch and Julio's offer to go along on this road trip, meaning that Tenoch and Julio have to pull together quickly a road trip to a non-existent beach. They decide to head toward one suggested by their friend Saba, who seems a little confused himself of this beach's location. On the road trip, which ends up not being totally harmonious, the three go on a trip of discovery. For Luisa, she has to figure out what to do with her immediate future based on the news from Jano and a secret she is keeping. And Tenoch and Julio have to figure out what their friendship really means as they grow up."
In the Mood for Love,The Farewell,https://en.wikipedia.org/wiki/The_Farewell_(2019_film),https://www.youtube.com/watch?v=RofpAjqwMa8,A headstrong Chinese-American woman returns to China when her beloved grandmother is diagnosed with terminal cancer. Billi struggles with her family's decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.
In the Mood for Love,Who's Afraid of Virginia Woolf?,http://en.wikipedia.org/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),https://www.youtube.com/watch?v=4vIUGN8CGjE,"George (Richard Burton) and Martha (Dame Elizabeth Taylor) are a middle-aged married couple, whose charged relationship is defined by vitriolic verbal battles, which underlies what seems like an emotional dependence upon each other. This verbal abuse is fueled by an excessive consumption of alcohol. George being an associate history professor in a New Carthage university where Martha's father is the President adds an extra dimension to their relationship. Late one Saturday evening after a faculty mixer, Martha invites Nick (George Segal) and Honey (Sandy Dennis), an ambitious young biology professor new to the university and his mousy wife, over for a nightcap. As the evening progresses, Nick and Honey, plied with more alcohol, get caught up in George and Martha's games of needing to hurt each other and everyone around them. The ultimate abuse comes in the form of talk of George and Martha's unseen sixteen-year-old son, whose birthday is the following day."
In the Mood for Love,Moonlight,https://en.wikipedia.org/wiki/Moonlight_(2016_film),https://www.youtube.com/watch?v=9NJj12tJzqc,"Three time periods - young adolescence, mid-teen and young adult - in the life of black-American Chiron is presented. When a child, Chiron lives with his single, crack addict mother Paula in a crime ridden neighborhood in Miami. Chiron is a shy, withdrawn child largely due to his small size and being neglected by his mother, who is more concerned about getting her fixes and satisfying her carnal needs than taking care of him. Because of these issues, Chiron is bullied, the slurs hurled at him which he doesn't understand beyond knowing that they are meant to be hurtful. Besides his same aged Cuban-American friend Kevin, Chiron is given what little guidance he has in life from a neighborhood drug dealer named Juan, who can see that he is neglected, and Juan's caring girlfriend Teresa, whose home acts as a sanctuary away from the bullies and away from Paula's abuse. With this childhood as a foundation, Chiron may have a predetermined path in life, one that will only be magnified in terms of its problems when he reaches his difficult teen years when peer pressure affects what he and many of his peers do, unless he follows Juan's advice of truly making his own decisions for himself."
